,Air_TempC_Avg,Air_TempC_Max,Air_TempC_Min,Relative_Humidity_Avg,Relative_Humidity_Max,Relative_Humidity_Min,Ppt_mm_Tot,Date_datetime,frost
1397,5.29,16.83,-6.4,38.45,78.72,12.61,0.0,2021-01-09,1
1398,1.78,8.15,-7.09,59.3,83.9,36.13,0.0,2021-01-10,1
1399,-2.51,9.23,-14.27,62.8,90.1,32.07,0.0,2021-01-11,1
1400,-2.37,13.76,-15.1,50.07,85.2,17.49,0.0,2021-01-12,1
1401,-0.84,16.87,-16.14,36.44,67.73,12.48,0.0,2021-01-13,1
1402,4.76,19.59,-8.47,27.65,46.13,12.28,0.0,2021-01-14,1
1403,6.25,18.35,-6.44,19.81,33.33,9.47,0.0,2021-01-15,1
1404,4.1,18.14,-9.98,25.19,42.4,10.9,0.0,2021-01-16,1
1405,6.17,20.16,-10.62,28.76,60.31,8.92,0.0,2021-01-17,1
1406,7.15,21.01,-11.76,23.34,50.85,9.31,0.0,2021-01-18,1
1407,8.68,13.85,4.53,36.61,64.1,21.08,0.0,2021-01-19,0
1408,5.12,10.55,1.76,79.76,93.7,57.37,0.9,2021-01-20,0
1409,7.93,12.31,3.94,84.1,97.5,67.4,0.0,2021-01-21,0
1410,6.38,16.25,-2.88,77.98,98.9,37.34,0.1,2021-01-22,1
1411,7.85,17.28,-4.44,60.26,98.2,26.54,0.0,2021-01-23,1
1412,5.79,15.97,-5.66,55.07,82.4,25.56,0.0,2021-01-24,1
1413,5.07,10.38,-0.22,55.0,82.5,30.64,0.0,2021-01-25,1
1414,1.37,6.45,-3.25,74.78,97.9,44.27,1.4,2021-01-26,1
1415,-1.97,11.31,-13.36,63.86,93.7,19.78,0.0,2021-01-27,1
1416,3.19,16.75,-7.07,46.92,82.2,16.31,0.0,2021-01-28,1
1417,6.89,16.3,-3.36,47.89,68.26,27.17,0.0,2021-01-29,1
1418,6.55,15.61,-2.75,36.39,66.64,13.21,0.0,2021-01-30,1
1419,6.27,17.97,-6.5,38.96,77.55,15.47,0.0,2021-01-31,1
1420,5.42,16.69,-6.93,42.61,73.38,22.11,0.0,2021-02-01,1
1421,10.45,22.39,-0.1,36.6,53.46,20.1,0.0,2021-02-02,1
1422,12.39,24.9,-2.51,36.55,65.5,14.77,0.0,2021-02-03,1
1423,14.82,21.37,4.52,33.1,58.73,16.26,0.0,2021-02-04,0
1424,8.52,19.75,-7.76,27.55,56.21,12.42,0.0,2021-02-05,1
1425,8.09,18.19,-4.19,24.55,54.09,8.65,0.0,2021-02-06,1
1426,10.32,22.55,-7.27,18.85,43.44,6.93,0.0,2021-02-07,1
1427,13.31,24.02,-3.95,14.82,34.06,4.83,0.0,2021-02-08,1
1428,13.66,22.51,1.88,15.6,28.44,6.92,0.0,2021-02-09,0
1429,14.23,21.43,5.24,17.97,30.0,10.04,0.0,2021-02-10,0
1430,9.81,20.91,-3.62,27.79,48.68,15.41,0.0,2021-02-11,1
1431,11.42,17.68,3.5,29.97,43.34,21.21,0.0,2021-02-12,0
1432,10.93,17.33,-2.6,44.21,87.0,26.45,0.0,2021-02-13,1
1433,-2.32,11.35,-8.54,80.8,95.8,41.06,0.5,2021-02-14,1
1434,-5.23,1.08,-9.12,78.29,91.3,67.27,1.3,2021-02-15,1
1435,2.92,9.86,-2.3,74.47,88.9,47.14,0.0,2021-02-16,1
1436,5.16,12.17,-2.48,57.82,93.1,21.89,0.0,2021-02-17,1
1437,1.49,10.22,-6.62,66.24,97.5,20.53,0.0,2021-02-18,1
1438,3.13,15.26,-9.01,55.97,94.4,18.89,0.0,2021-02-19,1
1439,11.27,22.91,-5.14,34.89,78.13,15.26,0.0,2021-02-20,1
1440,7.95,15.45,-5.24,23.34,51.8,6.51,0.0,2021-02-21,1
1441,4.45,20.56,-9.82,32.4,67.18,10.01,0.0,2021-02-22,1
1442,7.7,23.39,-9.9,27.04,65.85,4.02,0.0,2021-02-23,1
1443,9.12,23.09,-10.62,17.51,50.75,3.36,0.0,2021-02-24,1
1444,9.47,21.97,-6.68,18.36,38.4,6.4,0.0,2021-02-25,1
1445,5.57,19.7,-9.71,29.48,74.28,6.32,0.0,2021-02-26,1
1446,10.67,20.08,-1.86,13.24,29.91,4.37,0.0,2021-02-27,1
1447,9.93,17.44,-5.42,16.1,31.6,8.67,0.0,2021-02-28,1
1448,7.77,15.16,3.18,31.93,56.12,18.37,0.0,2021-03-01,0
1449,3.43,15.66,-10.58,38.75,74.7,14.93,0.0,2021-03-02,1
1450,8.58,22.49,-9.85,24.02,48.88,11.19,0.0,2021-03-03,1
1451,14.99,20.53,7.56,24.33,40.05,9.43,0.0,2021-03-04,0
1452,10.64,21.31,-3.66,36.33,69.55,16.26,0.0,2021-03-05,1
1453,10.38,19.88,-1.64,41.77,82.6,19.37,0.0,2021-03-06,1
1454,9.63,22.95,-6.03,34.6,64.68,16.15,0.0,2021-03-07,1
1455,14.73,27.5,-1.11,25.44,47.73,9.55,0.0,2021-03-08,1
1456,18.43,26.39,11.57,20.26,40.0,7.57,0.0,2021-03-09,0
1457,14.61,22.69,1.57,20.31,48.54,3.97,0.0,2021-03-10,0
1458,11.14,22.5,-6.58,17.56,44.2,6.07,0.0,2021-03-11,1
1459,14.61,23.96,-0.95,9.74,22.74,3.3,0.0,2021-03-12,1
1460,7.49,12.72,-1.09,31.7,49.35,9.73,0.0,2021-03-13,1
1461,8.33,14.57,1.78,38.99,65.16,21.91,0.0,2021-03-14,0
1462,10.76,20.78,-3.45,33.28,72.64,9.98,0.0,2021-03-15,1
1463,9.1,20.75,-3.49,25.42,44.86,5.71,0.0,2021-03-16,1
1464,7.37,19.78,-8.51,33.32,66.66,14.04,0.0,2021-03-17,1
1465,8.39,21.49,-5.78,24.4,47.36,10.3,0.0,2021-03-18,1
1466,10.35,23.66,-5.12,22.49,40.62,11.26,0.0,2021-03-19,1
1467,14.65,27.18,-3.37,21.23,44.56,6.35,0.0,2021-03-20,1
1468,17.77,25.32,8.13,21.36,28.74,10.58,0.0,2021-03-21,0
1469,12.5,18.05,6.54,17.34,24.48,9.56,0.0,2021-03-22,0
1470,12.51,20.65,4.43,19.1,54.04,9.51,0.0,2021-03-23,0
1471,6.61,13.1,-0.18,67.13,95.3,29.23,1.3,2021-03-24,1
1472,7.74,16.65,-5.2,56.21,97.6,21.64,0.0,2021-03-25,1
1473,11.61,19.46,1.16,28.69,45.02,16.93,0.0,2021-03-26,0
1474,9.31,18.07,-2.4,41.95,71.7,23.48,0.2,2021-03-27,1
1475,9.39,21.92,-5.08,38.67,74.27,18.52,0.0,2021-03-28,1
1476,13.58,26.54,-4.39,24.76,54.26,7.72,0.0,2021-03-29,1
1477,18.35,26.75,5.79,11.99,20.44,5.04,0.0,2021-03-30,0
1478,14.38,22.67,4.89,15.68,25.92,9.06,0.0,2021-03-31,0
1479,14.28,22.73,0.95,22.03,39.66,13.4,0.0,2021-04-01,0
1480,16.38,29.11,0.79,26.42,42.23,15.23,0.0,2021-04-02,0
1481,20.66,30.7,10.64,28.11,50.5,9.97,0.0,2021-04-03,0
1482,19.09,30.92,2.98,29.93,58.95,13.21,0.0,2021-04-04,0
1483,22.88,31.55,15.0,20.57,45.7,4.92,0.0,2021-04-05,0
1484,21.7,28.33,14.06,10.65,16.4,5.13,0.0,2021-04-06,0
1485,16.36,27.93,-0.56,10.88,26.1,4.35,0.0,2021-04-07,1
1486,18.64,30.62,2.06,10.56,17.22,5.94,0.0,2021-04-08,0
1487,18.84,28.13,3.83,14.11,36.93,4.4,0.0,2021-04-09,0
1488,17.62,28.82,0.31,9.98,18.92,4.45,0.0,2021-04-10,0
1489,19.21,29.69,4.72,12.3,23.59,6.65,0.0,2021-04-11,0
1490,20.52,29.13,9.96,14.59,19.72,8.88,0.0,2021-04-12,0
1491,19.34,25.85,13.21,23.51,34.3,15.33,0.0,2021-04-13,0
1492,19.64,28.28,11.75,24.87,53.5,8.11,0.0,2021-04-14,0
1493,20.15,26.7,12.64,14.7,26.26,5.38,0.0,2021-04-15,0
1494,16.68,22.92,6.46,14.65,23.91,6.37,0.0,2021-04-16,0
1495,13.36,19.74,7.79,35.74,45.71,18.58,0.0,2021-04-17,0
1496,11.25,17.81,6.91,44.69,59.71,30.49,0.0,2021-04-18,0
1497,14.0,23.42,1.48,35.88,67.85,17.77,0.0,2021-04-19,0
1498,18.23,27.66,4.3,21.62,49.3,5.12,0.0,2021-04-20,0
1499,15.25,22.8,6.49,28.21,44.2,16.07,0.0,2021-04-21,0
1500,18.29,25.84,9.17,20.83,40.36,8.39,0.0,2021-04-22,0
1501,17.41,23.73,6.24,18.76,27.39,11.63,0.0,2021-04-23,0
1502,17.04,27.36,1.07,20.73,39.88,9.68,0.0,2021-04-24,0
1503,21.78,31.24,12.27,11.88,20.11,3.39,0.0,2021-04-25,0
1504,22.43,28.84,15.68,10.01,17.24,5.83,0.0,2021-04-26,0
1505,18.13,21.75,10.26,23.93,33.8,17.04,0.0,2021-04-27,0
1506,12.22,18.51,4.15,44.25,85.1,23.55,0.2,2021-04-28,0
1507,10.39,17.81,2.98,67.77,92.5,38.78,1.4,2021-04-29,0
1508,13.76,22.67,3.34,56.16,94.2,22.34,0.0,2021-04-30,0
1509,19.61,30.84,3.46,38.07,84.8,12.13,0.0,2021-05-01,0
1510,24.26,31.62,13.56,11.7,26.15,3.49,0.0,2021-05-02,0
1511,19.7,27.39,7.42,16.35,40.34,8.18,0.0,2021-05-03,0
1512,17.56,26.46,5.54,34.4,74.36,16.19,0.0,2021-05-04,0
1513,21.39,31.82,5.18,21.54,46.94,8.68,0.0,2021-05-05,0
1514,22.22,35.36,4.99,23.8,38.03,10.07,0.0,2021-05-06,0
1515,25.42,34.37,11.96,24.99,59.77,6.26,0.0,2021-05-07,0
1516,24.0,30.57,15.85,11.31,30.58,3.59,0.0,2021-05-08,0
1517,21.32,30.63,5.22,12.11,23.84,5.9,0.0,2021-05-09,0
1518,23.61,31.03,12.33,12.4,24.75,5.78,0.0,2021-05-10,0
1519,23.21,30.64,13.04,14.2,36.93,5.04,0.0,2021-05-11,0
1520,20.06,27.71,8.47,37.39,73.57,17.55,0.0,2021-05-12,0
1521,21.71,31.54,9.07,38.7,64.49,13.21,0.0,2021-05-13,0
1522,21.4,33.02,9.29,39.54,67.14,14.31,1.1,2021-05-14,0
1523,23.45,31.64,16.61,32.56,53.28,9.85,2.1,2021-05-15,0
1524,23.43,31.47,11.37,17.11,47.82,4.28,0.0,2021-05-16,0
1525,20.86,28.19,8.51,14.53,32.17,5.96,0.0,2021-05-17,0
1526,18.93,28.33,4.85,22.27,42.58,12.02,0.0,2021-05-18,0
1527,23.1,32.55,13.63,23.14,34.95,12.54,0.0,2021-05-19,0
1528,25.38,33.79,11.61,17.66,36.79,7.27,0.0,2021-05-20,0
1529,23.61,28.8,15.54,20.1,29.51,14.98,0.0,2021-05-21,0
1530,24.74,33.95,9.8,20.34,38.5,11.27,0.0,2021-05-22,0
1531,21.93,30.8,8.3,18.32,30.96,9.03,0.0,2021-05-23,0
1532,20.62,33.02,3.5,11.2,26.07,4.11,0.0,2021-05-24,0
1533,20.12,33.52,2.75,8.49,18.64,2.32,0.0,2021-05-25,0
1534,22.06,33.42,4.41,9.01,15.72,4.18,0.0,2021-05-26,0
1535,23.95,33.92,11.23,11.36,19.24,5.01,0.0,2021-05-27,0
1536,21.93,34.7,5.8,10.94,24.96,3.34,0.0,2021-05-28,0
1537,25.55,35.25,9.32,22.98,74.8,4.73,0.0,2021-05-29,0
1538,26.51,34.26,19.22,29.05,61.36,4.87,0.0,2021-05-30,0
1539,25.21,34.36,18.4,33.77,67.09,6.49,0.0,2021-05-31,0
1540,21.49,31.16,12.31,39.59,70.95,19.61,0.0,2021-06-01,0
1541,23.91,34.34,11.53,32.86,58.81,11.72,0.0,2021-06-02,0
1542,24.56,32.47,17.59,28.85,47.05,15.7,0.0,2021-06-03,0
1543,23.96,30.75,12.98,28.11,44.51,19.08,0.0,2021-06-04,0
1544,26.98,37.28,11.67,23.7,46.84,9.37,0.0,2021-06-05,0
1545,28.9,38.2,16.04,17.22,37.62,8.16,0.0,2021-06-06,0
1546,28.36,36.15,14.22,13.46,28.64,6.77,0.0,2021-06-07,0
1547,27.07,35.92,15.56,13.11,24.45,6.0,0.0,2021-06-08,0
1548,25.56,37.62,9.8,13.52,25.19,6.95,0.0,2021-06-09,0
1549,27.49,39.74,11.41,11.04,23.77,4.15,0.0,2021-06-10,0
1550,27.52,39.67,10.56,9.24,18.5,3.86,0.0,2021-06-11,0
1551,29.17,41.51,11.12,14.07,25.61,5.56,0.0,2021-06-12,0
1552,32.46,39.91,21.74,17.52,28.55,8.54,0.0,2021-06-13,0
1553,32.42,40.71,18.62,17.64,33.19,9.43,0.0,2021-06-14,0
1554,30.76,37.59,22.37,22.19,43.77,7.12,0.0,2021-06-15,0
1555,28.89,38.04,13.25,20.93,42.28,11.12,0.0,2021-06-16,0
1556,29.1,36.57,19.9,20.13,37.57,7.66,0.0,2021-06-17,0
1557,28.67,38.21,13.89,18.33,31.86,9.31,0.0,2021-06-18,0
1558,29.8,40.22,13.5,15.9,30.93,8.6,0.0,2021-06-19,0
1559,31.54,41.43,21.42,15.91,24.41,9.23,0.0,2021-06-20,0
1560,30.89,40.81,19.77,20.53,40.24,9.2,0.0,2021-06-21,0
1561,29.48,38.78,19.39,33.83,64.16,13.46,0.0,2021-06-22,0
1562,31.23,39.04,21.41,24.4,41.42,12.06,0.0,2021-06-23,0
1563,30.74,37.79,22.08,26.74,40.99,17.48,0.0,2021-06-24,0
1564,30.28,37.53,18.13,25.83,60.89,10.71,0.0,2021-06-25,0
1565,29.41,37.41,17.79,18.58,34.93,8.65,0.0,2021-06-26,0
1566,22.35,31.55,16.85,53.46,90.6,28.74,4.3,2021-06-27,0
1567,18.14,20.48,16.67,87.7,96.0,70.77,13.7,2021-06-28,0
1568,19.27,24.06,16.39,83.2,95.9,57.08,2.1,2021-06-29,0
1569,20.65,27.0,16.4,83.6,97.8,52.8,21.1,2021-06-30,0
1570,23.64,29.79,19.73,71.83,96.1,38.9,0.5,2021-07-01,0
1571,25.18,31.43,17.88,61.47,95.4,36.11,0.0,2021-07-02,0
1572,26.25,33.97,19.67,56.01,86.1,30.56,0.0,2021-07-03,0
1573,28.35,36.07,20.58,47.29,78.64,23.65,0.0,2021-07-04,0
1574,26.76,35.56,19.82,56.64,85.0,27.56,7.4,2021-07-05,0
1575,26.35,34.06,20.08,58.12,91.0,28.79,1.8,2021-07-06,0
1576,23.43,30.03,17.94,70.86,95.0,41.73,7.4,2021-07-07,0
1577,26.26,34.13,16.67,50.47,94.8,25.34,0.0,2021-07-08,0
1578,28.65,37.1,18.08,39.77,79.65,21.42,0.0,2021-07-09,0
1579,29.2,37.29,19.43,37.42,69.83,21.08,0.0,2021-07-10,0
1580,26.98,36.07,17.94,50.78,91.8,26.33,17.9,2021-07-11,0
1581,24.38,31.46,16.95,65.5,97.6,32.81,0.0,2021-07-12,0
1582,26.14,32.55,19.32,51.01,90.7,24.45,0.0,2021-07-13,0
1583,27.14,33.67,21.07,38.93,59.13,22.03,0.0,2021-07-14,0
1584,26.33,34.72,20.74,44.84,76.67,25.25,0.0,2021-07-15,0
1585,26.41,33.66,19.79,54.21,85.0,25.95,0.0,2021-07-16,0
1586,25.94,34.59,19.35,58.49,83.8,26.08,3.0,2021-07-17,0
1587,23.97,32.67,19.92,71.6,91.3,35.71,5.3,2021-07-18,0
1588,25.59,33.27,18.96,64.16,95.8,33.51,0.0,2021-07-19,0
1589,26.73,33.29,19.48,50.68,86.3,23.73,0.0,2021-07-20,0
1590,26.15,31.83,18.57,42.95,78.67,27.42,0.0,2021-07-21,0
1591,25.58,33.21,17.87,42.36,71.56,22.07,0.0,2021-07-22,0
1592,22.41,32.77,15.02,66.19,90.8,28.72,1.9,2021-07-23,0
1593,21.6,29.72,15.76,73.67,97.2,37.24,0.0,2021-07-24,0
1594,24.06,31.32,16.55,62.96,96.2,33.3,0.0,2021-07-25,0
1595,25.39,33.33,17.97,54.4,82.9,27.31,0.0,2021-07-26,0
1596,26.39,34.51,18.29,51.94,83.9,23.56,0.0,2021-07-27,0
1597,27.14,34.92,19.2,44.95,75.45,21.04,0.0,2021-07-28,0
1598,26.81,33.17,19.6,43.65,69.47,26.11,0.0,2021-07-29,0
1599,25.56,33.57,14.51,43.6,79.78,19.16,0.0,2021-07-30,0
1600,25.93,33.19,18.41,47.02,77.49,27.65,0.0,2021-07-31,0
1601,26.12,32.59,19.66,53.44,84.9,33.19,0.2,2021-08-01,0
1602,24.27,32.48,19.81,64.8,88.8,33.54,0.4,2021-08-02,0
1603,26.23,33.9,19.01,51.91,81.7,27.78,0.0,2021-08-03,0
1604,27.43,34.58,19.07,41.42,69.85,24.56,0.0,2021-08-04,0
1605,27.04,35.57,15.89,39.08,74.55,19.14,0.0,2021-08-05,0
1606,27.74,37.03,15.84,37.64,67.83,19.2,0.0,2021-08-06,0
1607,27.99,38.46,19.4,34.29,53.99,16.05,0.0,2021-08-07,0
1608,27.35,38.59,15.98,39.73,71.23,13.87,0.1,2021-08-08,0
1609,29.33,37.54,20.04,37.51,76.11,17.75,0.6,2021-08-09,0
1610,26.45,34.04,20.61,54.6,87.7,28.15,0.4,2021-08-10,0
1611,24.72,33.87,19.8,58.69,82.1,30.0,0.0,2021-08-11,0
1612,24.02,33.9,19.94,66.71,87.9,30.42,3.0,2021-08-12,0
1613,22.42,29.72,18.9,76.95,92.8,41.41,0.1,2021-08-13,0
1614,20.7,26.0,18.54,87.8,97.0,61.44,9.2,2021-08-14,0
1615,23.0,29.6,19.42,73.84,95.7,43.01,0.0,2021-08-15,0
1616,22.46,30.16,16.54,75.21,97.5,40.06,0.0,2021-08-16,0
1617,24.38,31.68,16.95,60.91,94.0,32.47,0.0,2021-08-17,0
1618,25.84,33.05,20.59,56.3,79.79,30.39,0.0,2021-08-18,0
1619,25.61,32.99,16.42,47.74,90.5,22.09,0.0,2021-08-19,0
1620,24.86,33.85,13.53,44.25,87.2,18.21,0.0,2021-08-20,0
1621,25.74,35.08,13.28,47.22,77.13,22.19,0.0,2021-08-21,0
1622,26.81,34.18,15.8,50.54,84.4,31.56,0.0,2021-08-22,0
1623,25.71,35.53,17.95,55.98,83.7,26.47,1.0,2021-08-23,0
1624,25.63,36.0,18.65,52.16,84.9,24.28,0.0,2021-08-24,0
1625,27.19,37.99,14.74,43.74,87.9,16.78,0.0,2021-08-25,0
1626,27.0,35.96,14.62,38.2,71.91,14.48,0.0,2021-08-26,0
1627,24.96,36.42,15.1,52.57,83.1,23.52,6.3,2021-08-27,0
1628,24.91,35.1,16.64,58.56,95.9,24.79,0.0,2021-08-28,0
1629,26.08,34.91,16.04,51.56,92.5,22.77,0.0,2021-08-29,0
1630,25.96,34.21,20.45,50.85,72.34,27.04,0.0,2021-08-30,0
1631,25.47,35.84,16.06,58.96,94.0,26.08,7.7,2021-08-31,0
1632,22.6,28.88,19.67,80.4,96.7,52.08,1.5,2021-09-01,0
1633,24.49,33.48,16.46,63.04,100.0,23.35,0.0,2021-09-02,0
1634,26.56,34.79,16.58,49.79,89.5,25.94,0.0,2021-09-03,0
1635,25.23,32.04,20.12,59.8,89.4,28.41,0.0,2021-09-04,0
1636,23.3,29.63,18.6,68.92,91.1,43.75,1.0,2021-09-05,0
1637,25.22,35.2,14.81,55.51,96.0,24.09,0.0,2021-09-06,0
1638,25.85,37.34,15.82,46.26,84.6,18.99,0.0,2021-09-07,0
1639,25.95,36.32,13.5,42.14,81.0,17.37,0.0,2021-09-08,0
1640,25.74,34.68,13.69,42.09,82.9,21.22,0.0,2021-09-09,0
1641,24.25,35.46,10.1,38.92,77.82,16.06,0.0,2021-09-10,0
1642,23.98,36.15,9.61,34.38,71.83,14.07,0.0,2021-09-11,0
1643,24.26,34.95,9.36,29.27,60.47,12.8,0.0,2021-09-12,0
1644,23.97,35.35,8.08,27.67,55.16,13.61,0.0,2021-09-13,0
1645,24.48,37.3,10.01,29.94,55.76,13.32,0.0,2021-09-14,0
1646,24.83,35.53,13.75,37.25,62.48,17.2,0.1,2021-09-15,0
1647,23.49,35.52,12.58,40.16,81.5,12.9,0.5,2021-09-16,0
1648,22.91,36.16,8.94,34.63,73.27,12.69,0.0,2021-09-17,0
1649,24.67,36.0,10.77,29.88,58.37,11.94,0.0,2021-09-18,0
1650,27.03,36.07,15.88,30.77,50.69,17.48,0.0,2021-09-19,0
1651,25.11,34.72,14.31,34.94,71.41,8.83,0.0,2021-09-20,0
1652,22.49,31.75,11.86,31.36,47.09,19.29,0.0,2021-09-21,0
1653,19.7,28.54,6.94,37.52,66.44,21.89,0.0,2021-09-22,0
1654,21.56,32.27,9.5,37.81,60.12,14.49,0.0,2021-09-23,0
1655,21.69,29.64,15.7,56.88,90.8,28.99,0.7,2021-09-24,0
1656,17.16,22.33,13.14,77.74,96.6,54.08,6.1,2021-09-25,0
1657,17.81,28.56,10.1,79.64,99.0,36.33,4.3,2021-09-26,0
1658,19.0,26.27,12.07,66.06,96.5,24.29,0.1,2021-09-27,0
1659,19.33,26.02,13.01,62.24,88.9,36.61,0.3,2021-09-28,0
1660,19.36,27.56,10.49,59.51,94.9,27.18,0.0,2021-09-29,0
1661,16.78,23.47,11.84,66.07,90.8,36.68,0.6,2021-09-30,0
1662,15.88,25.13,8.8,68.78,98.1,27.16,0.3,2021-10-01,0
1663,15.39,26.74,6.2,61.34,97.3,22.21,0.0,2021-10-02,0
1664,17.69,29.34,4.96,53.82,95.9,23.42,0.0,2021-10-03,0
1665,19.31,30.8,8.06,47.19,85.2,19.52,0.0,2021-10-04,0
1666,20.76,30.59,8.11,42.04,82.1,19.81,0.0,2021-10-05,0
1667,20.65,30.32,9.71,43.82,78.61,15.56,0.0,2021-10-06,0
1668,17.72,31.15,4.75,42.61,79.63,14.52,0.0,2021-10-07,0
1669,19.4,31.74,5.73,37.4,65.53,15.13,0.0,2021-10-08,0
1670,20.88,31.71,7.44,38.14,71.57,16.63,0.0,2021-10-09,0
1671,17.78,25.32,4.31,32.07,62.44,11.44,0.0,2021-10-10,0
1672,16.01,27.69,-0.3,33.97,65.34,13.74,0.0,2021-10-11,1
1673,20.11,28.15,9.7,32.68,48.73,17.53,0.0,2021-10-12,0
1674,12.09,23.04,-0.85,38.9,62.87,20.67,0.0,2021-10-13,1
1675,14.21,23.96,0.2,27.53,62.44,12.53,0.0,2021-10-14,0
1676,10.09,22.97,-2.17,28.44,60.7,8.78,0.0,2021-10-15,1
1677,11.92,24.68,-2.91,28.99,45.44,17.39,0.0,2021-10-16,1
1678,15.11,25.88,2.45,37.11,55.66,22.43,0.0,2021-10-17,0
1679,20.46,27.86,14.89,33.65,50.4,15.46,0.0,2021-10-18,0
1680,17.37,25.93,6.17,44.05,77.98,20.26,0.0,2021-10-19,0
1681,13.76,27.6,0.4,39.67,72.64,15.75,0.0,2021-10-20,0
1682,15.2,29.78,3.64,33.5,57.77,14.1,0.0,2021-10-21,0
1683,16.4,29.61,3.4,38.21,60.97,16.86,0.0,2021-10-22,0
1684,17.22,27.25,3.97,35.81,74.07,13.51,0.0,2021-10-23,0
1685,18.6,27.05,8.49,31.54,52.0,19.02,0.0,2021-10-24,0
1686,17.75,30.03,4.72,36.13,63.92,17.39,0.0,2021-10-25,0
1687,16.71,23.41,7.74,33.26,55.88,13.85,0.0,2021-10-26,0
1688,11.38,21.75,-2.04,27.21,58.54,13.01,0.0,2021-10-27,1
1689,10.83,23.61,-1.48,30.53,55.69,16.04,0.0,2021-10-28,1
1690,10.32,24.75,-1.81,31.56,63.0,12.61,0.0,2021-10-29,1
1691,13.44,29.1,-2.89,26.53,48.42,11.1,0.0,2021-10-30,1
1692,13.74,26.54,-0.71,30.5,52.17,15.59,0.0,2021-10-31,1
1693,15.37,25.63,2.03,33.21,63.94,14.58,0.0,2021-11-01,0
1694,12.59,25.04,-1.13,30.53,59.88,11.7,0.0,2021-11-02,1
1695,13.31,26.18,-0.88,36.32,77.45,15.61,0.0,2021-11-03,1
1696,9.48,20.45,-1.11,57.98,93.1,25.64,0.0,2021-11-04,1
1697,10.63,26.48,-2.93,42.81,73.73,14.32,0.0,2021-11-05,1
1698,11.88,27.55,-1.6,35.53,62.52,14.6,0.0,2021-11-06,1
1699,13.31,27.79,-1.93,30.03,56.16,12.2,0.0,2021-11-07,1
1700,12.14,25.27,0.89,33.6,53.32,17.53,0.0,2021-11-08,0
1701,11.99,27.03,-1.64,33.56,69.0,11.39,0.0,2021-11-09,1
1702,12.52,23.45,-0.68,29.01,48.91,16.24,0.0,2021-11-10,1
1703,9.47,22.38,-1.94,31.1,57.1,13.4,0.0,2021-11-11,1
1704,10.17,25.26,-2.61,30.81,56.32,13.09,0.0,2021-11-12,1
1705,8.37,23.41,-6.48,33.07,56.21,15.02,0.0,2021-11-13,1
1706,10.62,26.13,-2.02,30.3,55.65,11.41,0.0,2021-11-14,1
1707,10.0,27.76,-4.76,27.95,51.93,9.45,0.0,2021-11-15,1
1708,11.17,26.39,-6.29,25.33,49.94,10.19,0.0,2021-11-16,1
1709,10.19,22.63,-2.71,26.68,50.88,10.58,0.0,2021-11-17,1
1710,6.89,16.95,-2.55,30.84,48.05,17.22,0.0,2021-11-18,1
1711,7.07,18.86,-6.0,34.23,49.74,21.3,0.0,2021-11-19,1
1712,10.14,24.07,-4.56,37.82,65.81,18.96,0.0,2021-11-20,1
1713,10.01,19.27,1.32,35.03,59.53,18.57,0.0,2021-11-21,0
1714,5.38,17.38,-5.57,47.0,75.97,25.23,0.0,2021-11-22,1
1715,9.69,20.31,-3.5,36.85,55.67,22.61,0.0,2021-11-23,1
1716,12.64,20.12,6.53,54.82,87.4,30.51,0.6,2021-11-24,0
1717,7.7,11.77,3.2,73.99,92.9,48.27,10.6,2021-11-25,0
1718,7.22,16.48,-1.57,63.86,96.3,29.44,0.0,2021-11-26,1
1719,9.46,18.55,0.87,62.11,94.9,18.36,0.0,2021-11-27,0
1720,6.64,19.53,-3.05,62.76,96.4,22.04,0.0,2021-11-28,1
1721,6.5,20.37,-3.84,63.82,96.8,21.31,0.0,2021-11-29,1
1722,7.14,22.3,-2.49,63.18,95.9,19.7,0.0,2021-11-30,1
1723,7.33,22.46,-2.22,54.32,88.7,17.06,0.0,2021-12-01,1
1724,8.74,22.85,-1.48,54.72,90.5,20.7,0.0,2021-12-02,1
1725,10.05,23.72,-1.98,55.82,93.9,21.3,0.0,2021-12-03,1
1726,9.06,20.45,-1.98,53.39,87.4,22.75,0.0,2021-12-04,1
1727,8.83,22.47,-2.71,47.35,89.0,17.03,0.0,2021-12-05,1
1728,7.3,15.12,-2.39,42.79,73.69,25.64,0.0,2021-12-06,1
1729,10.87,20.17,-0.81,34.57,64.23,18.77,0.0,2021-12-07,1
1730,7.55,19.97,-4.03,46.78,76.16,21.14,0.0,2021-12-08,1
1731,12.78,18.59,7.3,30.13,44.97,18.12,0.0,2021-12-09,0
1732,10.62,15.58,3.56,57.18,87.4,34.16,0.0,2021-12-10,0
1733,2.76,13.43,-8.79,35.22,68.51,19.93,0.0,2021-12-11,1
1734,2.14,17.3,-8.69,46.21,72.31,19.66,0.0,2021-12-12,1
1735,5.82,19.27,-5.72,53.43,81.6,26.24,0.0,2021-12-13,1
1736,11.6,21.59,-0.32,44.5,77.9,21.79,0.0,2021-12-14,1
1737,12.98,18.31,1.26,47.35,78.02,31.84,0.0,2021-12-15,0
1738,5.28,16.26,-4.88,55.36,83.9,25.62,0.0,2021-12-16,1
1739,9.3,18.53,-3.04,44.39,85.2,19.81,0.0,2021-12-17,1
1740,4.91,7.44,2.45,47.75,79.24,27.33,0.1,2021-12-18,0
